9582848, -0.37, -211.64, -203.70
9589876, -0.36, -211.71, -203.76
9596904, -0.36, -211.78, -203.83
9603948, -0.36, -211.84, -203.90
9610944, -0.36, -211.91, -203.96
9617968, -0.36, -211.98, -204.03
9624984, -0.36, -212.04, -204.09
9631996, -0.36, -212.11, -204.16
9639024, -0.36, -212.18, -204.22
9646036, -0.36, -212.24, -204.29
9653044, -0.36, -212.31, -204.35
9660060, -0.35, -212.38, -204.41
9667084, -0.35, -212.44, -204.48
9674088, -0.35, -212.51, -204.54
9681100, -0.35, -212.57, -204.60
9688096, -0.35, -212.64, -204.67
9695088, -0.35, -212.70, -204.73
9702100, -0.35, -212.77, -204.79
9709100, -0.35, -212.83, -204.86
9716100, -0.35, -212.90, -204.92
9723112, -0.35, -212.96, -204.98
9730128, -0.34, -213.02, -205.04
9737116, -0.34, -213.09, -205.10
9744112, -0.34, -213.15, -205.17
9751096, -0.34, -213.22, -205.23
9758100, -0.34, -213.28, -205.29
9765104, -0.34, -213.34, -205.35
9772104, -0.34, -213.40, -205.41
9779100, -0.34, -213.47, -205.47
9786104, -0.34, -213.53, -205.53
9793124, -0.34, -213.59, -205.59
9800148, -0.33, -213.65, -205.65
9807120, -0.33, -213.71, -205.71
9814124, -0.33, -213.77, -205.77
9821124, -0.33, -213.83, -205.83
9828112, -0.33, -213.90, -205.89
9835088, -0.33, -213.96, -205.95
9842056, -0.33, -214.02, -206.00
9849048, -0.33, -214.08, -206.06
9856024, -0.33, -214.14, -206.12
9863028, -0.33, -214.20, -206.18
9870016, -0.32, -214.26, -206.24
9877012, -0.32, -214.32, -206.30
9884004, -0.32, -214.38, -206.35
9890988, -0.32, -214.44, -206.41
9897976, -0.32, -214.49, -206.47
9904980, -0.32, -214.55, -206.53
9911976, -0.32, -214.62, -206.58
9918960, -0.32, -214.67, -206.64
9925960, -0.32, -214.73, -206.70
9932944, -0.32, -214.79, -206.75
9939948, -0.31, -214.85, -206.81
9946932, -0.31, -214.91, -206.87
9953936, -0.31, -214.96, -206.92
9960920, -0.31, -215.02, -206.98
9967916, -0.31, -215.08, -207.03
9974876, -0.31, -215.14, -207.09
9981860, -0.31, -215.19, -207.14
9988872, -0.31, -215.25, -207.20
9995860, -0.31, -215.31, -207.25
10002864, -0.31, -215.36, -207.31
10009900, -0.30, -215.42, -207.36
10016920, -0.30, -215.47, -207.41
10023928, -0.30, -215.53, -207.47
10030968, -0.30, -215.58, -207.53
10038008, -0.30, -215.64, -207.58
10045044, -0.30, -215.70, -207.63
10052068, -0.30, -215.76, -207.69
10059124, -0.30, -215.81, -207.74
10066148, -0.30, -215.86, -207.79
10073156, -0.30, -215.92, -207.84
10080168, -0.29, -215.97, -207.90
10087172, -0.29, -216.02, -207.95
10094200, -0.29, -216.08, -208.00
10101196, -0.29, -216.13, -208.06
10108204, -0.29, -216.19, -208.10
10115220, -0.29, -216.24, -208.16
10122244, -0.29, -216.29, -208.21
10129268, -0.29, -216.35, -208.26
10136316, -0.29, -216.40, -208.31
10143328, -0.29, -216.45, -208.36
10150344, -0.28, -216.50, -208.41
10157384, -0.28, -216.55, -208.46
10164396, -0.28, -216.61, -208.51
10171412, -0.28, -216.66, -208.56
10178436, -0.28, -216.71, -208.61
10185452, -0.28, -216.76, -208.66
10192484, -0.28, -216.81, -208.71
10199516, -0.28, -216.87, -208.76
10206548, -0.28, -216.92, -208.81
10213560, -0.28, -216.97, -208.86
10220576, -0.27, -217.02, -208.91
10227596, -0.27, -217.07, -208.96
10234620, -0.27, -217.12, -209.01
10241636, -0.27, -217.17, -209.06
10248640, -0.27, -217.22, -209.11
10255664, -0.27, -217.27, -209.15
10262680, -0.27, -217.32, -209.20
10269688, -0.27, -217.37, -209.25
10276700, -0.27, -217.42, -209.29
10283716, -0.27, -217.46, -209.34
